;id;text
10;2296049f-4b46-4a5b-bbd8-c87e37a3e08d;"Name: LineOnAreaOverlayer
Category: Filters and Joins, Spatial Analysis
Description: Name: LineOnAreaOverlayer Category: Filters and Joins, Spatial Analysis Description: pler approach.
As with many scenarios, testing different approaches in yourworkspacewith your data is the only definitive way to identify performance gains.
Mode
Split Lines With Areas:Default.  Each input line is split at any area boundaries it intersects, and attributes may be shared between related lines and areas (spatial join).
Split Areas With Lines:Each input area is split wherever it is subdivided by line input.  Attributes may be shared between areas and their splitting lines (spatial join).
Tolerance
The minimum distance between geometries in 2D before they are considered equal, i
Related Transformers: AreaOnAreaOverlayer, Bufferer, Clipper, Intersector, LineOnLineOverlayer, NeighborFinder, PointOnAreaOverlayer, PointOnLineOverlayer, PointOnPointOverlayer, SpatialFilter, SpatialRelator, TopologyBuilder"
11;ca85faed-9d9a-4b0d-82c9-9292ef94e6c1;"Name: TweetSearcher
Category: Integrations, Web
Description: Name: TweetSearcher Category: Integrations, Web Description: ions and strings can include a number of functions, characters, parameters, and more.
When setting values - whether entered directly in a parameter or constructed using one of the editors - strings and expressions containing String, Math, Date/Time or FME Feature Functions will have those functions evaluated. Therefore, the names of these functions (in the form @<function_name>) should not be used as literal string values.
String Functions
Special Characters
Math Functions
Math Operators
FME Feature Functions
FME Parameters

Dialog Options - Tables

Transformers with
Related Transformers: JSONFragmenter, JSONExtractor, Tester, Tweeter, TweetStreamer, TwitterStatusFetcher"
12;ab5c063d-86a8-4e39-afac-814efdf20978;"Name: 3DInterpolator
Category: 3D, Geometries
Description: Name: 3DInterpolator Category: 3D, Geometries Description: for the last vertex of the input feature.

Editing Transformer Parameters

Using a set of menu options, transformer parameters can be assigned by referencing other elements in theworkspace. More advanced functions, such as an advanced editor and an arithmetic editor, are also available in some transformers. To access a menu of these options, clickbeside the applicable parameter. For more information, seeTransformer Parameter Menu Options.

Defining Values

There are several ways to define a value for use in a Transformer. The simplest is to simply type in a value o
Related Transformers: "
13;9828aa4e-cc17-4878-84af-3290edebb1c4;"Name: RasterBandNodataRemover
Category: Rasters
Description: Name: RasterBandNodataRemover Category: Rasters Description:  answers to your questions, learn from other users, and suggest, vote, and comment on new features.
Search forall results about the RasterBandNodataRemoveron theFME Community.

Examples may contain information licensed under the Open Government Licence – Vancouver and/or the Open Government Licence – Canada.
Related Transformers: RasterBandNodataSetter, RasterPaletteNodataSetter"
14;e84898b7-0e3d-49cc-a2ea-863a796c200e;"Name: StatisticsCalculator
Category: Calculated Values
Description: Name: StatisticsCalculator Category: Calculated Values Description: orkspacewith your data is the only definitive way to identify performance gains.
Calculation Method
Use this setting to specify a method for evaluating values when calculating statistics. This choice will be applied to all data when it enters the transformer, determining whether values should be treated numerically or lexically.
Attribute
Select which attributes to include, one per line.
Statistics
The following statistics may be calculated:
Minimum
The numerical minimum for numeric attributes. The lexical minimum for string attributes.
Maximum
The numerical maximum for num
Related Transformers: "
15;31dafc3e-195f-4307-92a2-015491791100;"Name: RasterDEMGenerator
Category: 3D, Rasters
Description: Name: RasterDEMGenerator Category: 3D, Rasters Description: t cloud on a raster. The component values for each point are interpolated from band values at the point location.
PointOnRasterValueExtractor
Extracts the band and palette values from a raster at the location of one or more input points and sets them as attributes on the feature.
RasterDEMGenerator
Produces a raster digital elevation model (DEM) by uniformly sampling a Delaunay triangulation generated from input points and breaklines.
VectorOnRasterOverlayer
Rasterizes vector or point cloud features onto an existing raster. For vector features the fme_color attribut
Related Transformers: 3DForcer, DEMGenerator, NumericRasterizer, SurfaceModeller"
16;0a7432b1-a803-481e-8192-5b905127497d;"Name: RasterStatisticsCalculator
Category: Calculated Values, Rasters
Description: Name: RasterStatisticsCalculator Category: Calculated Values, Rasters Description: How does it work?

The RasterStatisticsCalculator receives raster features and calculates selected statistics on them individually. The results are output on each raster, and may be generated for Band, Palette, or both.
Available statistics include:
Band statistics are stored as attributes, named<band>.<statisticname>.
Palette statistics are calculated on resolved palette values, and are stored aslist attributes, named<band>.<palette>.<statisticname>.
For both types of attribute,<statisticname>will be one of the following:min, max, range, mean, stdev, sum, median, mode.
Formulti-band rast
Related Transformers: RasterCellValueCalculator, RasterCellValueReplacer, RasterCellValueRounder, RasterConvolver, RasterExpressionEvaluator, RasterSingularCellValueCalculator"
17;65c717fb-a3c3-4f6b-b619-191d9298cf67;"Name: RasterRegisterer
Category: Rasters
Description: Name: RasterRegisterer Category: Rasters Description: esults.
RasterExpressionEvaluator
Evaluates expressions on each cell in a raster or pair of rasters, including algebraic operations and conditional statements.
RasterExtentsCoercer
Replaces the geometry of input raster features with a polygon covering either the extents of a raster or the extent of data within a raster.
RasterGCPExtractor
ExtractsGround Control Point(GCP) coordinate system and point values from a raster feature and exposes them as attributes.
RasterGCPSetter
SetsGround Control Points(GCPs) on a raster, pairing cell positions with known coordin
Related Transformers: RasterExpressionEvaluator, RasterStatisticsCalculator, RasterSharpener, RasterSegmenter"
18;0951f457-4fc6-4ed6-b852-7932dde86433;"Name: ArcPropertyExtractor
Category: Calculated Values
Description: Name: ArcPropertyExtractor Category: Calculated Values Description:  an ArcPropertyExtractor.

In the parameters dialog, we keep the defaults given for allOutput Attribute Names.

The output features have new attributes added, containing the geometry properties.
Related Transformers: 2DEllipseReplacer, 2DArcReplacer, 3DArcReplacer, ArcEstimator, ArcPropertySetter, ArcStroker, Creator, Curvefitter, EllipsePropertyExtractor, EllipsePropertySetter"
19;fc8b46c5-1e09-4734-91f2-6b39b3b6785b;"Name: PointCloudFilter
Category: Filters and Joins, Point Clouds
Description: Name: PointCloudFilter Category: Filters and Joins, Point Clouds Description: y type in a value or string, which can include functions of various types such as attribute references, math and string functions, andworkspaceparameters. There are a number of tools and shortcuts that can assist in constructing values, generally available from the drop-down context menu adjacent to the value field.

Using the Text Editor

The Text Editor provides a convenient way to construct text strings (including regular expressions) from various data sources, such as attributes, parameters, and constants, where the result is used directly inside a parameter.
Text Editor

Using t
Related Transformers: PointCloudCombiner, PointCloudMerger, PointCloudSorter, PointCloudSplitter"
20;43ee9fb0-00cc-4ec4-bd7e-ab6a3bbf97ee;"Name: RasterBandSeparator
Category: Rasters
Description: Name: RasterBandSeparator Category: Rasters Description:  text strings (including regular expressions) from various data sources, such as attributes, parameters, and constants, where the result is used directly inside a parameter.
Text Editor

Using the Arithmetic Editor

The Arithmetic Editor provides a convenient way to construct math expressions from various data sources, such as attributes, parameters, and feature functions, where the result is used directly inside a parameter.
Arithmetic Editor

Conditional Values

Set values depending on one or more test conditions that either pass or fail.
Parameter Condition De
Related Transformers: RasterBandAdder, RasterBandCombiner, RasterBandKeeper, RasterBandOrderer, RasterBandRemover"
21;38b52f72-b009-4ede-b176-62775af1ca39;"Name: DonutBuilder
Category: Geometries
Description: Name: DonutBuilder Category: Geometries Description: ters can be assigned by referencing other elements in theworkspace. More advanced functions, such as an advanced editor and an arithmetic editor, are also available in some transformers. To access a menu of these options, clickbeside the applicable parameter. For more information, seeTransformer Parameter Menu Options.

Defining Values

There are several ways to define a value for use in a Transformer. The simplest is to simply type in a value or string, which can include functions of various types such as attribute references, math and string functions, andw
Related Transformers: "
22;d51f71f9-9d59-49cd-a038-15424c124b13;"Name: KMLStyler
Category: Cartography and Reports
Description: Name: KMLStyler Category: Cartography and Reports Description: Format Specific
Creates a common style for a group of features destined for the OGCKML writer.

Example

This screen capture shows a polygon that has had its color and fill color set by the KMLStyler.
Related Transformers: "
23;b741ded3-9022-48e8-96e3-8f06adec0446;"Name: RasterPaletteExtractor
Category: Rasters
Description: Name: RasterPaletteExtractor Category: Rasters Description: Reordering

Enabled once you have clicked on a row item. Choices include:
Cut, Copy, and Paste

Enabled once you have clicked on a row item. Choices include:
Cut, copy, and paste may be used within a transformer, or between transformers.
Filter

Import

Reset/Refresh

Generally resets the table to its initial state, and may provide additional options to remove invalid entries. Behavior varies between transformers.
Note:Not all tools are available in all transformers.

Reference

Processing Behavior
Feature-Based
Feature Holding
No

FME Community

TheFME Communityis 
Related Transformers: AttributeFileWriter, RasterPaletteAdder, RasterPaletteGenerator, RasterPaletteRemover, RasterPaletteResolver"
24;b7924ae3-1669-45b5-8ddb-95096994c0db;"Name: RasterAspectCalculator
Category: Calculated Values, Rasters
Description: Name: RasterAspectCalculator Category: Calculated Values, Rasters Description:  in - cells that are Nodata in the input raster will remain Nodata in the output.
Algorithm
The algorithm used to calculate the aspect. Some analyses have suggested that Horn's formula is better suited to rougher terrain, whereas Zevenbergen & Thorne's formula is better for smooth terrain.

Editing Transformer Parameters

Using a set of menu options, transformer parameters can be assigned by referencing other elements in theworkspace. More advanced functions, such as an advanced editor and an arithmetic editor, are also available in some transformers. To access a menu of these options
Related Transformers: RasterHillshader, RasterSlopeCalculator"
25;f1434966-f08d-44de-892e-697bb8dda33f;"Name: RasterReplacer
Category: Rasters
Description: Name: RasterReplacer Category: Rasters Description: es depending on one or more test conditions that either pass or fail.
Parameter Condition Definition Dialog

Content

Expressions and strings can include a number of functions, characters, parameters, and more.
When setting values - whether entered directly in a parameter or constructed using one of the editors - strings and expressions containing String, Math, Date/Time or FME Feature Functions will have those functions evaluated. Therefore, the names of these functions (in the form @<function_name>) should not be used as literal string values.
String Funct
Related Transformers: AttributeFileReader, GeometryExtractor, GeometryRemover, GeometryReplacer, PointCloudExtractor, PointCloudReplacer, RasterExtractor"
26;4a11d4ba-c83d-4ea7-8c6d-c3bc3646d8ef;"Name: KMLRegionSetter
Category: Cartography and Reports
Description: Name: KMLRegionSetter Category: Cartography and Reports Description: ype in a value or string, which can include functions of various types such as attribute references, math and string functions, andworkspaceparameters. There are a number of tools and shortcuts that can assist in constructing values, generally available from the drop-down context menu adjacent to the value field.

Using the Text Editor

The Text Editor provides a convenient way to construct text strings (including regular expressions) from various data sources, such as attributes, parameters, and constants, where the result is used directly inside a parameter.
Text Editor

U
Related Transformers: "
27;3b7afeeb-8d39-44ce-8e7f-9b17a2661fe2;"Name: RasterExtentsCoercer
Category: Rasters
Description: Name: RasterExtentsCoercer Category: Rasters Description: ays to define a value for use in a Transformer. The simplest is to simply type in a value or string, which can include functions of various types such as attribute references, math and string functions, andworkspaceparameters. There are a number of tools and shortcuts that can assist in constructing values, generally available from the drop-down context menu adjacent to the value field.

Using the Text Editor

The Text Editor provides a convenient way to construct text strings (including regular expressions) from various data sources, such as attributes, parameter
Related Transformers: RasterBandNodataRemover, RasterBandNodataSetter, RasterCellCoercer, RasterToPolygonCoercer"
28;d37965db-5288-4e45-b9f1-444f4a3c2f29;"Name: RCaller
Category: 
Description: Name: RCaller Category:  Description:  construct math expressions from various data sources, such as attributes, parameters, and feature functions, where the result is used directly inside a parameter.
Arithmetic Editor

Conditional Values

Set values depending on one or more test conditions that either pass or fail.
Parameter Condition Definition Dialog

Content

Expressions and strings can include a number of functions, characters, parameters, and more.
When setting values - whether entered directly in a parameter or constructed using one of the editors - strings and expressions 
Related Transformers: "
29;0e0b56ef-026d-410c-81fc-a142e14a86b6;"Name: GtransReprojector
Category: Coordinates, Integrations
Description: Name: GtransReprojector Category: Coordinates, Integrations Description: ust be identified as well.
Output features’ coordinate system will show asUnknown, as these features no longer have an FME coordinate system tag. If the output coordinate system is known to have an exact match in FME’s coordinate system library, it can be tagged manually with aCoordinateSystemSetter.

Translation Files

A selection ofGtrans Translation Filesare provided with FME.
Only reprojections defined here or with a user-provided Gtrans Translation File (see below) may be performed with this transformer.
File Type
Description
Location
*.tf, *.tfi
Translation File- a text fi
Related Transformers: AttributeReprojector, CommonLocalReprojector, CsmapAttributeReprojector, CsmapReprojector, EsriReprojector, GridInQuestIIReprojector, GtransAttributeReprojector, PROJAttributeReprojector, PROJReprojector, ReframeReprojector, ReprojectAngleCalculator, ReprojectLengthCalculator, Reprojector"
30;e79b4fa8-64cc-4c25-b0e5-2391a13bebbc;"Name: Aggregator
Category: Attributes, Calculated Values, Filters and Joins
Description: Name: Aggregator Category: Attributes, Calculated Values, Filters and Joins Description: g functions, andworkspaceparameters. There are a number of tools and shortcuts that can assist in constructing values, generally available from the drop-down context menu adjacent to the value field.

Using the Text Editor

The Text Editor provides a convenient way to construct text strings (including regular expressions) from various data sources, such as attributes, parameters, and constants, where the result is used directly inside a parameter.
Text Editor

Using the Arithmetic Editor

The Arithmetic Editor provides a convenient way to construct math expressions from various data sources, su
Related Transformers: "
31;f7d1a746-bc85-46a0-9346-faa483d7a3b9;"Name: HTMLToXHTMLConverter
Category: 
Description: Name: HTMLToXHTMLConverter Category:  Description: es with at least one error will be output through theFailedport with a new list attribute specified inError and Warning List Nameadded to the features. If the default_html_erroris the list name, the elements of the list attribute contain the following:
Ignore Warnings
If set to Yes, errors are only reported in the list name during the conversion process.

Editing Transformer Parameters

Using a set of menu options, transformer parameters can be assigned by referencing other elements in theworkspace. More advanced functions, such as an advanced editor and an
Related Transformers: "
32;c4da3d06-1125-4ac1-9b87-12979ebd11d2;"Name: Player
Category: Workflows
Description: Name: Player Category: Workflows Description: ferencing other elements in theworkspace. More advanced functions, such as an advanced editor and an arithmetic editor, are also available in some transformers. To access a menu of these options, clickbeside the applicable parameter. For more information, seeTransformer Parameter Menu Options.

Defining Values

There are several ways to define a value for use in a Transformer. The simplest is to simply type in a value or string, which can include functions of various types such as attribute references, math and string functions, andworkspaceparameters.
Related Transformers: Recorder"
33;1af36894-eb5a-4e83-a455-5cd3606a0df6;"Name: PointCloudComponentTypeCoercer
Category: Point Clouds
Description: Name: PointCloudComponentTypeCoercer Category: Point Clouds Description: ressions) from various data sources, such as attributes, parameters, and constants, where the result is used directly inside a parameter.
Text Editor

Using the Arithmetic Editor

The Arithmetic Editor provides a convenient way to construct math expressions from various data sources, such as attributes, parameters, and feature functions, where the result is used directly inside a parameter.
Arithmetic Editor

Conditional Values

Set values depending on one or more test conditions that either pass or fail.
Parameter Condition Definition Dialog

Content

Expressions and strings ca
Related Transformers: PointCloudComponentAdder, PointCloudComponentCopier, PointCloudExpressionEvaluator, PointCloudOnRasterComponentSetter, PointCloudTransformationApplier"
34;009ff4b9-e72a-495e-8a3e-dc26d6baf3a4;"Name: GeometryPropertyExtractor
Category: 3D
Description: Name: GeometryPropertyExtractor Category: 3D Description: ransformer, or between transformers.
Filter

Import

Reset/Refresh

Generally resets the table to its initial state, and may provide additional options to remove invalid entries. Behavior varies between transformers.
Note:Not all tools are available in all transformers.

FME Community

TheFME Communityis the place for demos, how-tos, articles, FAQs, and more. Get answers to your questions, learn from other users, and suggest, vote, and comment on new features.
Search forall results about the GeometryPropertyExtractoron theFME Community.
Keywords: GeometryTraitExtr
Related Transformers: GeometryPropertyRemover, GeometryPropertyRenamer, GeometryPropertySetter"
35;14088426-c6dd-4421-87ac-603d2172b0af;"Name: AttributeRounder
Category: Calculated Values, Strings
Description: Name: AttributeRounder Category: Calculated Values, Strings Description: Rounds off attributes with numeric values to the specified number of decimal places. Rounding may be nearest, up, or down.
Jump to Configuration

Typical Uses
Related Transformers: CoordinateRounder, DateTimeRounder, RasterCellValueRounder"
36;2c94cabc-c3d6-43d8-ba56-d8194aed346c;"Name: RekognitionConnector
Category: Web
Description: Name: RekognitionConnector Category: Web Description: bels{}.name
A word or phrase describing the content of the image.
_detection_labels{}.parent
For the descriptor in_labels{n}.name,_labels{n}.parentwill contain a comma-separated list of parent descriptors.

Text Detection

A summary feature with the original geometry and attributes preserved will always be output through the Summary port. Attributes will be added to indicate the number of lines and words detected.
Attributes
_detected_words
The number of words that were detected in the image.
_detected_lines
The number of lines of text that were detected in th
Related Transformers: AmazonAthenaConnector, AzureComputerVisionConnector, AzureTextAnalyticsConnector, ComprehendConnector, GoogleLanguageConnector, GoogleVisionConnector, RasterObjectDetector, S3Connector, SQSConnector"
37;1fef6aa9-001f-4a00-9a44-113e58993a2b;"Name: Offsetter
Category: 3D, Spatial Analysis
Description: Name: Offsetter Category: 3D, Spatial Analysis Description: ures. Note that the x, y, and z components can be offset using theX Offset,Y Offset, andZ Offsetparameters. This parameter is intended for non-spatial components (for example, intensity).
If the same component occurs multiple times in the table, each of theOffsetvalues will be added to that component's value.
Offset
The offset that will be applied to the corresponding point cloud component.

Editing Transformer Parameters

Using a set of menu options, transformer parameters can be assigned by referencing other elements in theworkspace. More advanced functions, such 
Related Transformers: "
38;0e437ece-4fa3-4eb3-ae2f-f1ffcdf9170a;"Name: RasterSelector
Category: Rasters
Description: Name: RasterSelector Category: Rasters Description:  results.
RasterExpressionEvaluator
Evaluates expressions on each cell in a raster or pair of rasters, including algebraic operations and conditional statements.
RasterExtentsCoercer
Replaces the geometry of input raster features with a polygon covering either the extents of a raster or the extent of data within a raster.
RasterGCPExtractor
ExtractsGround Control Point(GCP) coordinate system and point values from a raster feature and exposes them as attributes.
RasterGCPSetter
SetsGround Control Points(GCPs) on a raster, pairing cell positions with known coo
Related Transformers: "
39;43643dfe-c197-4038-9a79-cd0a023f7f69;"Name: XMLFeatureMapper
Category: 
Description: Name: XMLFeatureMapper Category:  Description:  an external DTD.
Entity Resolver

By the default this parameter isEnabledand a custom entity resolver is used to resolve external entities such as DTDs.
The installed custom entity resolver relies on an URI Map that incoming URIs to resolved URIs. The resolved URIs are usually URLs with local copies of the resource.
If an XML document does not have any external entities that need to be resolved, this parameter may beDisabledand the URI Map will not be loaded unnecessarily.
Attributes to Expose
Exposes attributes so they can be used elsewhere in the wor
Related Transformers: "
40;4f3a5278-6d5d-4be7-8723-37e7edecea2c;"Name: GoogleLanguageConnector
Category: Web
Description: Name: GoogleLanguageConnector Category: Web Description: Accesses the Google Natural Language and Google Cloud Translation API for text analysis, such as language and sentiment detection.
Jump to Configuration

Typical Uses
Related Transformers: AzureComputerVisionConnector, AzureTextAnalyticsConnector, ComprehendConnector, GoogleBigQueryConnector, GoogleCloudPubSubConnector, GoogleCloudStorageConnector, GoogleDriveConnector, GoogleVisionConnector, RekognitionConnector"
41;6580a9f9-951d-4171-a9b1-7daf10ec085e;"Name: RasterBandNameSetter
Category: Rasters
Description: Name: RasterBandNameSetter Category: Rasters Description: Choosing a Raster Transformer

FME has an extensive selection of transformers for working with raster data. They can be generally categorized as working with whole rasters, bands, cells or palettes, and those designed for workflow control or combining raster with vector data.
For information on raster geometry and properties, seeRasters (IFMERaster).

Working with Rasters

RasterCellOriginSetter
Sets the cell origin point within cells in a raster.
RasterConvolver
Applies a convolution filter (sometimes called akernelorlens) to raster features and outputs the resul
Related Transformers: RasterBandAdder, RasterBandPropertyExtractor"
42;8fba2255-2820-4f5a-9dbf-2d2d69dc1c93;"Name: MapnikRasterizer
Category: Cartography and Reports, Rasters
Description: Name: MapnikRasterizer Category: Cartography and Reports, Rasters Description: ning String, Math, Date/Time or FME Feature Functions will have those functions evaluated. Therefore, the names of these functions (in the form @<function_name>) should not be used as literal string values.
String Functions
Special Characters
Math Functions
Math Operators
FME Feature Functions
FME Parameters

Dialog Options - Tables

Transformers with table-style parameters have additional tools for populating and manipulating values.
Row Reordering

Enabled once you have clicked on a row item. Choices include:
Cut, Copy, and Paste

Enabled once you have clicked on a row item. Choices
Related Transformers: ImageRasterizer, NumericRasterizer, RasterNumericCreator, RasterRGBCreator, VectorOnRasterOverlayer"
43;265a87c8-2b62-4dd4-a58d-fe5c0bf3a036;"Name: RasterTiler
Category: Rasters
Description: Name: RasterTiler Category: Rasters Description: ch tile horizontally. Must be greater than 0.
Number of Rows (cells)
If tiling byTile Size, the number of cells (pixels) to include in each tile vertically. Must be greater than 0.
Seed Column
If tiling byTile Size, specify the starting location to start tiling. Default is (0,0) - (Seed Column, Seed Row) - which is the upper-left corner of the raster.
Seed Row
If tiling byTile Size, specify the starting location to start tiling. Default is (0,0) - (Seed Column, Seed Row) - which is the upper-left corner of the raster.
Number of Horizontal Tiles
If tiling 
Related Transformers: Clipper, RasterMosaicker, RasterSubsetter, Tiler, WebMapTiler"
44;198961c2-dc70-4d4a-a5e9-3481910562ee;"Name: NeighborFinder
Category: Spatial Analysis
Description: Name: NeighborFinder Category: Spatial Analysis Description: Features Received
This is the default behavior. Processing will only occur in this transformer once all input is present.
When Group Changes (Advanced)
This transformer will process input groups in order. Changes of the value of theGroup Byparameter on the input stream will trigger processing on the currently accumulating group. This may improve overall speed (particularly with multiple, equally-sized groups), but could cause undesired behavior if input groups are not truly ordered.
There are two typical reasons for usingWhen Group Changes (Advanced). The first is in
Related Transformers: AreaOnAreaOverlayer, Bufferer, Clipper, Intersector, LineOnAreaOverlayer, LineOnLineOverlayer, NeighborPairFinder, PointOnAreaOverlayer, PointOnLineOverlayer, PointOnPointOverlayer, SpatialFilter, SpatialRelator, TopologyBuilder"
45;a3cca317-5a71-4a71-9c53-cf53464151b0;"Name: HTTPCaller
Category: Web, Workflows
Description: Name: HTTPCaller Category: Web, Workflows Description: LETE, andOPTIONSmethods can be useful when accessing a REST API.
Additional methods are available.
Use Authentication
If enabled, provide authentication details as needed.
Authentication Method
Select a method for performing authentication. Choices include:
Web Connection
Select or create an FME named Web Connection.
HTTP Authentication Username
Provide a username for HTTP authentication methods.
HTTP Authentication Password
Provide a password for HTTP authentication methods.
Query String Parameters
This table can be used to create additional URL query paramete
Related Transformers: "
